temperature_c,replicate,frequency_thz,n,kappa,alpha_per_cm
100,3,1.5051278761764137,1.3286610363962894,0.018900012870176196,11.924073937901639
100,3,1.508789987797281,1.325645077681075,0.020095060559302887,12.708879850102912
100,3,1.5124520994181483,1.323426695235221,0.018247661241625364,11.568525283038287
100,3,1.5161142110390153,1.3240404800433652,0.015685027326952525,9.967961670050752
100,3,1.5197763226598826,1.3265338351305622,0.015075113342547807,9.603497359676341
100,3,1.5234384342807497,1.3282182093005588,0.017007106137280223,10.860366743858982
100,3,1.527100545901617,1.3271525566343199,0.019219132669415377,12.302420810786009
100,3,1.5307626575224842,1.324831021762431,0.018852450432342304,12.096641999900266
100,3,1.5344247691433512,1.3244389309514102,0.01621309630218452,10.427992828151206
100,3,1.5380868807642185,1.327311514664388,0.014090511051866574,9.084410986358057
100,3,1.5417489923850858,1.331928244861097,0.015609978060368963,10.088001241803267
100,3,1.5454111040059528,1.3338669751194832,0.021270564212624625,13.778825478188105
100,3,1.54907321562682,1.3305691579857402,0.026640134880760516,17.298065022431377
100,3,1.5527353272476871,1.3247785825914922,0.027972962498539096,18.206441005497354
100,3,1.5563974388685544,1.3200243097031106,0.025286990010197102,16.497069557994248
100,3,1.5600595504894217,1.3186769953436168,0.02052748284197415,13.423508292261532
100,3,1.5637216621102887,1.321016871675218,0.017081970633393846,11.196610858997927
100,3,1.567383773731156,1.324246906586302,0.017021227498231612,11.182924269507845
100,3,1.5710458853520233,1.3256495647082904,0.019253728719461218,12.679229975150704
100,3,1.5747079969728903,1.3244167605365962,0.02166094224574547,14.297711793207725
100,3,1.5783701085937576,1.321143090455298,0.022200822656316087,14.688149231494428
100,3,1.5820322202146249,1.318004711715358,0.0197014340541601,13.06478672907391
100,3,1.585694331835492,1.3172356171669677,0.015541745362585041,10.330192725869745
100,3,1.5893564434563592,1.318384285155926,0.011755053990272327,7.83132227038657
100,3,1.5930185550772262,1.3200219890175648,0.008055519320337356,5.379024706790548
100,3,1.5966806666980935,1.3219070195982283,0.001989130889435444,1.3312836228354017
100,3,1.6003427783189608,1.325246163365744,-0.015773886498834832,-10.58134530282876
100,3,1.6040048899398278,1.075237614032154,-0.13685257068963635,-92.01270721823788
100,3,1.607667001560695,1.2938699993246807,0.05069436753801726,34.16213211826993
100,3,1.6113291131815624,1.303806056467258,0.033160197490667204,22.39703472808803
100,3,1.6149912248024294,1.3065908052336574,0.025251004462193402,17.093775135903645
100,3,1.6186533364232967,1.3090729229727094,0.01977390227365878,13.416381259864556
100,3,1.6223154480441637,1.3126581439277716,0.016431622125138566,11.173903174215019
100,3,1.625977559665031,1.316469928757218,0.01615546531398658,11.010909162853324
100,3,1.6296396712858983,1.3186035656701738,0.018597751027556553,12.70402029605051
100,3,1.6333017829067653,1.3177715650177344,0.022444779405904357,15.366357702981748
100,3,1.6369638945276326,1.3131795055219901,0.02565203695610451,17.601517776151443
100,3,1.6406260061484998,1.3059890339320204,0.025550879569557247,17.57132888222573
100,3,1.644288117769367,1.2990844712968037,0.021730109376628712,14.977143532216607
100,3,1.6479502293902342,1.2938005937411885,0.01596500765427197,11.028142860359274
100,3,1.6516123410111012,1.2895427754909068,0.009716826492719662,6.727004656022812
100,3,1.6552744526319685,1.284960815769844,0.0034580887177251126,2.3993593916817564
100,3,1.6589365642528358,1.2781316646057324,-0.003248788891431637,-2.259125886585954
100,3,1.6625986758737028,1.2652292399482135,-0.0137894295535247,-9.609989028926325
100,3,1.66626078749457,1.246375209280657,-0.0621345432083979,-43.39755328604141
100,3,1.6699228991154373,1.3483240926307738,-0.04043048561936324,-28.3005280502195
100,3,1.6735850107363044,1.3225349410495504,-0.001395736304140765,-0.9791299013563874
100,3,1.6772471223571717,1.3128395589564306,0.008125717048743531,5.7127854230832
100,3,1.6809092339780387,1.3097721114280492,0.013566622735627648,9.558839559559296
100,3,1.684571345598906,1.308546794128686,0.017207926571250004,12.150862723892182
100,3,1.6882334572197732,1.3071928088083755,0.01944974427878439,13.763711460800678
100,3,1.6918955688406403,1.3050665028186519,0.020085412266170506,14.244377162982678
100,3,1.6955576804615076,1.3026102077367228,0.01880026724356618,13.361824163085888
100,3,1.6992197920823748,1.3007939848227015,0.016025542025922622,11.414356866041736
100,3,1.7028819037032419,1.3000153958962608,0.012885795711651632,9.197820572552178
100,3,1.7065440153241092,1.3001089092765539,0.01033402385746717,7.392240963341883
100,3,1.7102061269449764,1.3013337358935544,0.00917735168588335,6.578925882962768
100,3,1.7138682385658435,1.3049150239445355,0.010890920802064313,7.824042331231876
100,3,1.7175303501867107,1.3112634167791613,0.017538335399088535,12.626470034922344
100,3,1.7211924618075778,1.3166400570989798,0.027171166365600706,19.60319581426833
100,3,1.724854573428445,1.3189575149705002,0.03345491411658665,24.188089392752627
100,3,1.7285166850493123,1.3200667313716803,0.03550404462028951,25.724122428703186
100,3,1.7321787966701794,1.3208617094849777,0.035843428675303685,26.02504119037586
100,3,1.7358409082910466,1.321180890936179,0.036258904173831985,26.38236683963068
100,3,1.739503019911914,1.3202438374632453,0.03739483443326607,27.266284561218047
100,3,1.743165131532781,1.3169928378361067,0.03841228129569881,28.067116145502002
100,3,1.7468272431536482,1.311927032852211,0.037120465108860405,27.180192405557108
100,3,1.7504893547745153,1.3075494587885246,0.03300479274533104,24.217295722316067
100,3,1.7541514663953826,1.3048312977511207,0.027536597676397254,20.247272658562746
100,3,1.7578135780162498,1.3031959370178836,0.020654871574472704,15.218942455044045
100,3,1.7614756896371169,1.3052042274557218,0.008865467717655378,6.545871380392881
100,3,1.7651378012579841,1.3278473294552509,0.006123982190507093,4.531079642296715
100,3,1.7687999128788514,1.3252493107524757,0.023439817721904274,17.378892601863658
100,3,1.7724620244997185,1.3186460824745652,0.024537563078560712,18.23045588991542
100,3,1.7761241361205857,1.3154192549073285,0.02305543469450462,17.164683192280485
100,3,1.7797862477414528,1.3131951679164975,0.02106145453943439,15.712502824973532
100,3,1.78344835936232,1.3111555623508595,0.01804564386150949,13.49031472860067
100,3,1.7871104709831873,1.309434914426693,0.0132315591496108,9.911778383052248
100,3,1.7907725826040544,1.307590120503207,0.0055604780019999816,4.173896970282066
100,3,1.7944346942249216,1.3003868949995963,-0.008373291878036196,-6.298150709860959
100,3,1.798096805845789,1.257993632644058,-0.0024194408588408397,-1.8235481756303047
