temperature_c,frequency_thz,n,n_std,kappa,kappa_std,alpha_per_cm,alpha_std
30,0.589599970959617,1.3272396982804637,0.0132092950222782,-0.0038588077102253903,0.0024585554143998645,-0.9536735817500531,0.6076123829048624
30,0.5932620825804843,1.3296287866294982,0.01327231940145394,-0.00495483990453821,0.0014180969888206892,-1.2321551019751962,0.35264821337026103
30,0.5969241942013515,1.3326069424091593,0.013180628428106142,-0.003976236425396563,0.003453728591422942,-0.9949025463349581,0.8641647533858196
30,0.6005863058222186,1.3345506989195015,0.013116952024947807,-0.0007567880553841791,0.0054671836038920904,-0.19051924658758207,1.3763479665924947
30,0.6042484174430858,1.3338306090707701,0.013371541176821617,0.0029993357301059823,0.004326555782199589,0.7596783748870021,1.0958395995780061
30,0.607910529063953,1.3318390271267428,0.012621750500630427,0.005205797728683079,0.0025119231215233488,1.3265270676623042,0.6400813451179646
30,0.6115726406848202,1.3298328734308527,0.01167823693054827,0.006896988937954167,0.002548499211883282,1.7680589422011923,0.6533136215380819
30,0.6152347523056874,1.3267148737330925,0.011671933975202062,0.008442295447861436,0.002599762519708497,2.1771611046420767,0.670445837174463
30,0.6188968639265545,1.3217792549151857,0.012451321550536614,0.007965991818563114,0.002923386897135223,2.0665565747340535,0.7583919931587256
30,0.6225589755474218,1.317956129714068,0.013446807445778404,0.0028397993963167633,0.0024168881417933013,0.7410667406899102,0.6307049083022874
30,0.626221087168289,1.3201696529279905,0.013427305131649069,-0.003221018020037411,0.002213690203759434,-0.8454929748235012,0.5810770085950863
30,0.6298831987891561,1.3251999594047905,0.01290576795650461,-0.004836772933213433,0.0026013632271629323,-1.2770411300433,0.6868314641064097
30,0.6335453104100233,1.3292398922905413,0.012720440608797097,-0.002960614092083599,0.0026121835433704074,-0.7862282485861333,0.6936981411326885
30,0.6372074220308905,1.3309594196651688,0.012788777421739374,0.0003288496651146644,0.0021531127177477506,0.08783495653747615,0.5750912409100927
30,0.6408695336517577,1.3288659738892372,0.012885035798991237,0.005128833394874826,0.0026621081872970297,1.3777720773722646,0.7151291619390687
30,0.6445316452726249,1.3249808798563323,0.012851177642356599,0.005270102503702868,0.0022920610773137944,1.4238114091960656,0.6192408421203647
30,0.648193756893492,1.3239954277699737,0.012828546749857289,0.0032211903482202266,0.0024914869362021763,0.8752062170307717,0.6769438066334393
30,0.6518558685143593,1.324872760281704,0.012996440449826552,0.002939055960111564,0.0034578199546524855,0.8030611123498005,0.9448070321815701
30,0.6555179801352264,1.3245830782829682,0.013561136324195113,0.00444987189503033,0.0038017376576282894,1.2227038452012935,1.044614173639483
30,0.6591800917560936,1.3219374010329463,0.01429168969845097,0.005201872218228667,0.0034725949997954438,1.4373181950491403,0.9595053026777848
30,0.6628422033769609,1.3192499347843647,0.014787066027717507,0.0029636825114972877,0.003042608542139284,0.8234381628114249,0.8453672005601446
30,0.666504314997828,1.3192101374131842,0.0150265551917274,-0.00042131025517314226,0.0025958002158835668,-0.11770479546302326,0.7252093432852295
30,0.6701664266186952,1.3209609420701962,0.01477790447250384,-0.002677658411995548,0.003279734724980778,-0.7521890409452283,0.9213201005349723
