Frequency (THz),F-statistic,p-value,eta_squared,Significant
1.538086882148959,6.482495551127752,1.2356697967792288e-05,0.5932580899826098,*
1.541748993773123,6.429568932023677,1.3471614123165138e-05,0.591278372522289,*
1.5454111053972874,6.442108003884962,1.3198303552535304e-05,0.591749135868399,*
1.5490732170214514,6.452125559497562,1.2984119408127278e-05,0.5921244535815805,*
1.5527353286456158,6.3257991544307295,1.597355278427405e-05,0.5873403973046076,*
1.5563974402697798,6.121627115382211,2.241953095716797e-05,0.5793664258963848,*
1.5600595518939442,5.963182318449039,2.9269958407109914e-05,0.5729627372601109,*
1.5637216635181082,5.821025532864538,3.7280510592977386e-05,0.5670491020607393,*
1.5673837751422726,5.69992404854548,4.590543892357417e-05,0.5618806190335349,*
1.5710458867664365,5.690166664494867,4.668550947235165e-05,0.5614588071836183,*
1.574707998390601,5.602908319180007,5.430793368447925e-05,0.5576502040880689,*
1.578370110014765,5.383221345248321,7.98253185971252e-05,0.5477619467782724,*
1.582032221638929,5.333287390809215,8.72063618241217e-05,0.5454524096866735,*
1.5856943332630933,5.397492371866162,7.783775245860376e-05,0.5484177019833257,*
1.5893564448872575,5.150634214897344,0.00012085683738738938,0.536799582136064,*
1.5930185565114217,4.652656260990748,0.000301054586752989,0.5114438557562555,*
1.5966806681355858,4.3070144879926255,0.0005787374937810878,0.49214816880746337,*
1.60034277975975,4.334561934843367,0.0005490309418269174,0.49374174565698653,*
1.6040048913839142,9.731100401003891,1.0859300395538283e-07,0.6864709968540275,*
1.6076670030080786,8.727033876462503,4.2067818768977e-07,0.6625705683021301,*
1.6113291146322426,7.119845954314854,4.479881888151079e-06,0.6156751265152164,*
1.614991226256407,6.385212526016889,1.448685742268783e-05,0.5896043192718856,*
